,covariate,oesophagus_theta,oesophagus_theta_0.025,oesophagus_theta_0.975,stomach_theta,stomach_theta_0.025,stomach_theta_0.975,colorectal_theta,colorectal_theta_0.025,colorectal_theta_0.975,liver_theta,liver_theta_0.025,liver_theta_0.975,pancreas_theta,pancreas_theta_0.025,pancreas_theta_0.975,lung_theta,lung_theta_0.025,lung_theta_0.975,melanoma_theta,melanoma_theta_0.025,melanoma_theta_0.975,breast_theta,breast_theta_0.025,breast_theta_0.975,cervix_uteri_theta,cervix_uteri_theta_0.025,cervix_uteri_theta_0.975,corpus_uteri_theta,corpus_uteri_theta_0.025,corpus_uteri_theta_0.975,ovary_theta,ovary_theta_0.025,ovary_theta_0.975,prostate_theta,prostate_theta_0.025,prostate_theta_0.975,testis_theta,testis_theta_0.025,testis_theta_0.975,kidney_theta,kidney_theta_0.025,kidney_theta_0.975,bladder_theta,bladder_theta_0.025,bladder_theta_0.975,brain_theta,brain_theta_0.025,brain_theta_0.975,thyroid_theta,thyroid_theta_0.025,thyroid_theta_0.975,non_hodgkin_lymphoma_theta,non_hodgkin_lymphoma_theta_0.025,non_hodgkin_lymphoma_theta_0.975,multiple_myeloma_theta,multiple_myeloma_theta_0.025,multiple_myeloma_theta_0.975,AML_theta,AML_theta_0.025,AML_theta_0.975,other_theta,other_theta_0.025,other_theta_0.975,death_theta,death_theta_0.025,death_theta_0.975
1202,"Q86 Congenital malformation syndromes due to known exogenous causes, not elsewhere classified",0.0005193048273213208,-0.1835925132036209,0.18463116884231567,0.00237212679348886,-0.18160602450370789,0.18635034561157227,0.005900629796087742,-0.17886394262313843,0.19066524505615234,-0.0010449789697304368,-0.18503040075302124,0.1829404979944229,0.002858059946447611,-0.18117742240428925,0.18689358234405518,0.002783998614177108,-0.18109285831451416,0.18666090071201324,0.007771206088364124,-0.1763550490140915,0.19189752638339996,-0.0010820833267644048,-0.1850918084383011,0.1829276829957962,-0.007066769991070032,-0.19111382961273193,0.17698033154010773,0.002222111914306879,-0.18167109787464142,0.1861153542995453,0.0014472955372184515,-0.18256458640098572,0.1854592263698578,-0.0029282437171787024,-0.18698042631149292,0.1811239868402481,0.00023186834005173296,-0.18381519615650177,0.1842789649963379,-0.0019745833706110716,-0.18598687648773193,0.18203775584697723,0.0028376830741763115,-0.1812342405319214,0.18690966069698334,0.0033190457616001368,-0.1806962639093399,0.18733438849449158,-0.003829577239230275,-0.18787921965122223,0.1802200973033905,-0.0002533619699534029,-0.1844271868467331,0.18392051756381989,0.0016221923287957907,-0.18234199285507202,0.18558640778064728,-0.0022972458973526955,-0.18633456528186798,0.18174010515213013,0.000763654476031661,-0.19107025861740112,0.19259759783744812,0.002990775741636753,-0.18880948424339294,0.19479109346866608
1203,Q87 Other specified congenital malformation syndromes affecting multiple systems,0.0020952571649104357,-0.19037747383117676,0.19456802308559418,-0.005741733592003584,-0.19818779826164246,0.1867043823003769,0.015267109498381615,-0.17618270218372345,0.20671696960926056,0.003299854462966323,-0.18889696896076202,0.19549670815467834,-0.0011431064922362566,-0.19331514835357666,0.19102898240089417,0.016584904864430428,-0.1759112924337387,0.20908114314079285,0.006372537929564714,-0.18636494874954224,0.19911007583141327,0.011927844025194645,-0.17967499792575836,0.20353074371814728,-0.006955284159630537,-0.1993602067232132,0.1854497194290161,0.011049685999751091,-0.1813984215259552,0.20349785685539246,0.011871944181621075,-0.18054842948913574,0.2042923867702484,0.0005525470478460193,-0.19145922362804413,0.19256435334682465,0.006357460282742977,-0.18575136363506317,0.19846633076667786,0.025024019181728363,-0.16754156351089478,0.21758964657783508,-0.0008579275454394519,-0.19314691424369812,0.19143112003803253,0.01604706607758999,-0.17647933959960938,0.20857350528240204,0.003181991633027792,-0.18918390572071075,0.1955479383468628,-0.0028631684836000204,-0.1952328234910965,0.18950653076171875,-2.1841507987119257e-05,-0.19250056147575378,0.1924569010734558,0.0006662572850473225,-0.19166862964630127,0.19300121068954468,-0.0010505521204322577,-0.20164023339748383,0.1995391994714737,0.043314676731824875,-0.15748187899589539,0.24411128461360931
1204,"Q89 Other congenital malformations, not elsewhere classified",0.005575959105044603,-0.2040410339832306,0.2151930034160614,-0.0009117363952100277,-0.21046589314937592,0.20864245295524597,0.03176585212349892,-0.18056821823120117,0.24409997463226318,0.0026455800980329514,-0.20727060735225677,0.21256181597709656,0.004461425356566906,-0.20520663261413574,0.2141295075416565,0.02060648985207081,-0.19157983362674713,0.23279286921024323,0.008533998392522335,-0.20034268498420715,0.21741074323654175,-0.05134177207946777,-0.25824832916259766,0.15556484460830688,-0.0004965814878232777,-0.21036742627620697,0.2093742936849594,-0.004299003630876541,-0.2140825390815735,0.20548459887504578,-0.001980380853638053,-0.21194519102573395,0.20798449218273163,0.016442572697997093,-0.19184604287147522,0.2247312068939209,0.03099687211215496,-0.17986027896404266,0.24185407161712646,-0.0033079744316637516,-0.2133304476737976,0.20671455562114716,-0.009321080520749092,-0.2191556990146637,0.20051360130310059,-0.013523119501769543,-0.2235768586397171,0.19653065502643585,0.010027211159467697,-0.199787437915802,0.21984194219112396,0.0008332938887178898,-0.20923171937465668,0.21089835464954376,0.00021723414829466492,-0.2097092866897583,0.2101438045501709,0.0020227853674441576,-0.20788267254829407,0.21192830801010132,0.00573208462446928,-0.21318967640399933,0.2246539294719696,0.01466282457113266,-0.20383712649345398,0.23316282033920288
1205,Q90 Down's syndrome,0.0042561995796859264,-0.19684958457946777,0.20536205172538757,0.000645961205009371,-0.2003236562013626,0.2016156166791916,-0.004194810055196285,-0.205794095993042,0.19740454852581024,-0.0018270486034452915,-0.20317625999450684,0.1995222121477127,0.0021584234200417995,-0.19910746812820435,0.2034243494272232,-0.020393777638673782,-0.22147172689437866,0.18068422377109528,-0.013656070455908775,-0.21476702392101288,0.187454953789711,-0.010240265168249607,-0.2106814682483673,0.19020098447799683,-0.007615068927407265,-0.208816260099411,0.19358618557453156,-0.011937368661165237,-0.21341443061828613,0.18953976035118103,-0.005473916418850422,-0.20670895278453827,0.19576118886470795,-0.007981758564710617,-0.20941217243671417,0.19344870746135712,0.05552123114466667,-0.14800631999969482,0.25904881954193115,-0.009498931467533112,-0.21086952090263367,0.1918717324733734,-0.002115183975547552,-0.20359322428703308,0.19936290383338928,-0.00036761342198587954,-0.20198702812194824,0.20125186443328857,0.001083705690689385,-0.2002628743648529,0.20243032276630402,-0.002164175035431981,-0.20332570374011993,0.19899742305278778,-0.004319572355598211,-0.20566385984420776,0.19702474772930145,0.004899920895695686,-0.19643500447273254,0.2062349021434784,-0.003232440445572138,-0.21327613294124603,0.2068113088607788,0.24183078110218048,0.03149288892745972,0.452168732881546
1206,Q91 Edwards' syndrome and Patau's syndrome,-0.003522132756188512,-0.17817024886608124,0.17112603783607483,0.00022156482737045735,-0.1743524670600891,0.17479564249515533,-0.005022569093853235,-0.1796824038028717,0.16963732242584229,0.0005980841815471649,-0.17422780394554138,0.1754240244626999,-0.0042942180298268795,-0.17896537482738495,0.1703769862651825,-0.002180134877562523,-0.17676427960395813,0.17240408062934875,-0.0037921657785773277,-0.17861416935920715,0.17102988064289093,-0.008603837341070175,-0.18333813548088074,0.16613049805164337,0.005968441255390644,-0.16870468854904175,0.18064160645008087,-0.0024662252981215715,-0.17704637348651886,0.17211394011974335,-0.001560980686917901,-0.1761634200811386,0.17304149270057678,-0.002208711113780737,-0.17690595984458923,0.17248858511447906,0.0009430918726138771,-0.1737079918384552,0.1755942404270172,-0.001323532429523766,-0.17592115700244904,0.17327414453029633,0.0029815693851560354,-0.1717529147863388,0.17771610617637634,0.0009564865031279624,-0.1737019419670105,0.17561498284339905,-0.0038791971746832132,-0.17864981293678284,0.17089144885540009,-0.0026389621198177338,-0.17739534378051758,0.1721174567937851,-0.002121240831911564,-0.17681153118610382,0.17256911098957062,-0.0001514039613539353,-0.17484360933303833,0.17454083263874054,-0.0011691291583701968,-0.18305771052837372,0.1807194948196411,0.0006561550544574857,-0.18124651908874512,0.18255887925624847
1207,"Q92 Other trisomies and partial trisomies of the autosomes, not elsewhere classified",0.004121003206819296,-0.17654645442962646,0.1847885102033615,-0.0035954632330685854,-0.18424363434314728,0.17705276608467102,0.006933456752449274,-0.17360509932041168,0.18747204542160034,-0.0033335592597723007,-0.1838994175195694,0.17723235487937927,-0.002659989520907402,-0.18318836390972137,0.17786844074726105,-0.003900758922100067,-0.18452346324920654,0.17672199010849,0.0055004083551466465,-0.17520388960838318,0.18620476126670837,-0.004729399457573891,-0.1851676106452942,0.1757088601589203,0.0007736480329185724,-0.17990358173847198,0.1814509481191635,-0.0046691810712218285,-0.18533822894096375,0.17599992454051971,-0.0014784085797145963,-0.1821199655532837,0.17916320264339447,-0.002506217686459422,-0.18321463465690613,0.17820225656032562,0.0007288616616278887,-0.17990292608737946,0.18136067688465118,0.0051818592473864555,-0.17560209333896637,0.1859658807516098,-0.003919482696801424,-0.18440388143062592,0.17656494677066803,0.0009863731684163213,-0.17960891127586365,0.18158169090747833,-0.0007639063987880945,-0.18139851093292236,0.17987073957920074,0.004252840299159288,-0.1763795167207718,0.18488523364067078,0.0016512878937646747,-0.17888852953910828,0.1821911484003067,0.0007279582205228508,-0.1797623485326767,0.18121828138828278,-0.0012846981408074498,-0.18945564329624176,0.18688631057739258,-0.0005305939703248441,-0.18872474133968353,0.18766358494758606
1208,"Q93 Monosomies and deletions from the autosomes, not elsewhere classified",-0.0007445758092217147,-0.20156386494636536,0.20007476210594177,-0.0011482794070616364,-0.20201876759529114,0.19972224533557892,0.007178171072155237,-0.19354631006717682,0.207902729511261,-0.009100980125367641,-0.20993705093860626,0.1917351633310318,0.0009098061709664762,-0.19994603097438812,0.20176568627357483,-0.005562262609601021,-0.20635785162448883,0.19523337483406067,-0.0012679817155003548,-0.20211637020111084,0.19958046078681946,0.0024510265793651342,-0.19819356501102448,0.2030956745147705,0.004599813837558031,-0.19617025554180145,0.2053699493408203,-0.003221232211217284,-0.2040458768606186,0.1976034790277481,-0.0006350354524329305,-0.2014053910970688,0.20013536512851715,0.0002770306309685111,-0.20048345625400543,0.20103755593299866,-0.00014233919500838965,-0.20082883536815643,0.20054419338703156,-0.002672109752893448,-0.20351602137088776,0.19817185401916504,0.0028683727141469717,-0.19800247251987457,0.20373927056789398,0.0018970653181895614,-0.1989002674818039,0.20269444584846497,0.0012051955563947558,-0.19963878393173218,0.20204922556877136,0.00023398215125780553,-0.20056918263435364,0.2010371834039688,0.002546277130022645,-0.1984238624572754,0.20351646840572357,-0.0014695293502882123,-0.20220336318016052,0.19926436245441437,-0.0063856784254312515,-0.2157689481973648,0.202997624874115,-0.000532344332896173,-0.20992887020111084,0.2088642120361328
1209,"Q95 Balanced rearrangements and structural markers, not elsewhere classified",-0.002804995747283101,-0.17952723801136017,0.17391729354858398,0.001800976344384253,-0.1751183271408081,0.17872031033039093,0.0039026301819831133,-0.17278531193733215,0.18059062957763672,-0.0032402733340859413,-0.17989635467529297,0.17341585457324982,0.002030065283179283,-0.17463138699531555,0.1786915361881256,-0.004122735932469368,-0.18070007860660553,0.17245465517044067,0.009069746360182762,-0.1679234355688095,0.18606296181678772,0.0029858259949833155,-0.17375725507736206,0.1797289252281189,-0.0016575409099459648,-0.17839135229587555,0.17507632076740265,-0.003262027632445097,-0.17992176115512848,0.1733977496623993,0.0006094803102314472,-0.17601947486400604,0.17723849415779114,0.0007954155444167554,-0.1757793128490448,0.17737019062042236,-0.002642901847139001,-0.17954318225383759,0.17425742745399475,-0.0003033938119187951,-0.17713020741939545,0.17652347683906555,-0.0017257615691050887,-0.1785200536251068,0.17506857216358185,0.005442606285214424,-0.17127162218093872,0.18215686082839966,-0.004567265976220369,-0.1813429296016693,0.17220844328403473,-0.00544743612408638,-0.1821797490119934,0.17128492891788483,0.0015729236183688045,-0.17491978406906128,0.17806567251682281,0.0037982154171913862,-0.17309407889842987,0.18069055676460266,0.006548388861119747,-0.17751044034957886,0.19060727953910828,0.009751110337674618,-0.17431926727294922,0.19382154941558838
1210,Q96 Turner's syndrome,0.005844675004482269,-0.16928192973136902,0.18097132444381714,-0.0019243157003074884,-0.1770753115415573,0.1732267141342163,-2.7363374101696536e-05,-0.1751197725534439,0.17506510019302368,0.0018140710890293121,-0.17332708835601807,0.17695528268814087,0.0002117128315148875,-0.1749410629272461,0.17536453902721405,0.0029552816413342953,-0.17246152460575104,0.17837214469909668,0.005184561014175415,-0.16978414356708527,0.18015331029891968,-0.0018596256850287318,-0.17703945934772491,0.17332027852535248,-0.003605310805141926,-0.1787775754928589,0.17156700789928436,0.0024497329723089933,-0.1726231724023819,0.1775226891040802,0.005039305426180363,-0.17014887928962708,0.18022753298282623,0.0025539163034409285,-0.17249681055545807,0.17760469019412994,0.0025874015409499407,-0.17257964611053467,0.1777545064687729,-0.003536675591021776,-0.17872308194637299,0.1716497838497162,-0.003786436514928937,-0.17897573113441467,0.17140290141105652,-0.0030054606031626463,-0.17819015681743622,0.17217928171157837,0.0001789653324522078,-0.17496219277381897,0.17532016336917877,-0.0023064531851559877,-0.17762050032615662,0.17300766706466675,-0.0025306353345513344,-0.17770160734653473,0.1726403832435608,0.007881658151745796,-0.16734522581100464,0.18310858309268951,-7.184671267168596e-05,-0.1824800670146942,0.18233639001846313,0.008117521181702614,-0.17420904338359833,0.19044414162635803
1211,"Q97 Other sex chromosome abnormalities, female phenotype, not elsewhere classified",0.0005893103079870343,-0.17344537377357483,0.17462404072284698,8.525422163074836e-05,-0.17411798238754272,0.17428851127624512,0.0049291676841676235,-0.1690444052219391,0.1789027899503708,0.0033906656317412853,-0.17083923518657684,0.17762061953544617,-0.00011333979637129232,-0.1743173748254776,0.17409074306488037,0.0029902602545917034,-0.17111602425575256,0.17709659039974213,-0.0011309522669762373,-0.175226628780365,0.17296476662158966,-0.0024547958746552467,-0.17657190561294556,0.1716623455286026,-0.0037252004258334637,-0.1778099238872528,0.1703595668077469,-0.00019707324099726975,-0.17433935403823853,0.17394526302814484,-0.0016295969253405929,-0.17568150162696838,0.1724223643541336,0.004685112740844488,-0.16933734714984894,0.17870762944221497,-0.0013056221650913358,-0.17543810606002808,0.17282691597938538,0.0025176110211759806,-0.1716388612985611,0.17667411267757416,-0.0006896228878758848,-0.1749112457036972,0.17353203892707825,-0.0020985440351068974,-0.17624181509017944,0.1720447540283203,-0.0008171545923687518,-0.1749734729528427,0.17333923280239105,0.005138349253684282,-0.16899727284908295,0.17927402257919312,-3.3419997635064647e-05,-0.17426544427871704,0.17419864237308502,-0.00023774873989168555,-0.1743524670600891,0.17387701570987701,-0.000530349905602634,-0.18185538053512573,0.18079474568367004,6.227144331205636e-05,-0.1812599152326584,0.18138451874256134
1212,"Q98 Other sex chromosome abnormalities, male phenotype, not elsewhere classified",0.002692613983526826,-0.16601336002349854,0.17139862477779388,-0.006200441624969244,-0.17485946416854858,0.1624586284160614,-0.007223759777843952,-0.17618171870708466,0.16173423826694489,-0.003998765721917152,-0.1728544980287552,0.16485700011253357,0.002358156256377697,-0.16631844639778137,0.1710347831249237,-0.011731096543371677,-0.18006278574466705,0.15660062432289124,-0.006897009443491697,-0.17574913799762726,0.16195517778396606,0.0025537998881191015,-0.16627320647239685,0.17138086259365082,8.250770770246163e-05,-0.16866661608219147,0.16883167624473572,-0.0008607680210843682,-0.16973000764846802,0.16800852119922638,0.0003509718517307192,-0.16831080615520477,0.16901279985904694,-0.0017973784124478698,-0.17048606276512146,0.16689135134220123,-0.005311381071805954,-0.17396298050880432,0.1633402556180954,-0.0020439513027668,-0.17096611857414246,0.16687826812267303,-0.003922249190509319,-0.17274272441864014,0.16489824652671814,-0.006652174983173609,-0.175406813621521,0.16210249066352844,0.00047663197619840503,-0.16820648312568665,0.16915977001190186,-0.0030062198638916016,-0.17175725102424622,0.1657448559999466,0.00750329066067934,-0.16121095418930054,0.17621757090091705,0.003198338206857443,-0.16568128764629364,0.17207801342010498,-0.001245953026227653,-0.1768704652786255,0.17437861859798431,-0.006490988191217184,-0.18202568590641022,0.16904374957084656
1213,"Q99 Other chromosome abnormalities, not elsewhere classified",0.006519917398691177,-0.17974139750003815,0.19278128445148468,-0.003449559910222888,-0.1895606368780136,0.18266157805919647,-0.0037444245535880327,-0.18995140492916107,0.18246260285377502,0.007449279073625803,-0.178675577044487,0.1935741901397705,0.0019154093461111188,-0.18413802981376648,0.1879688948392868,0.0012306852731853724,-0.18452557921409607,0.1869869977235794,0.00849597156047821,-0.17740169167518616,0.19439367949962616,0.0038231879007071257,-0.18190060555934906,0.18954703211784363,-0.013072544708848,-0.19922980666160583,0.17308475077152252,-0.0036920979619026184,-0.18977034091949463,0.18238618969917297,-0.004182669799774885,-0.19025537371635437,0.1818901002407074,0.0016295956447720528,-0.18438032269477844,0.1876395344734192,0.005228674039244652,-0.180571511387825,0.1910289227962494,0.00032926577841863036,-0.18581698834896088,0.18647556006908417,0.0008517930400557816,-0.18518808484077454,0.18689170479774475,0.0004218864196445793,-0.18581077456474304,0.18665458261966705,0.006645162124186754,-0.17937920987606049,0.1926695704460144,0.00830774661153555,-0.17761939764022827,0.1942349076271057,0.00038113241316750646,-0.18582966923713684,0.1865919679403305,0.0010225930018350482,-0.18509630858898163,0.1871415376663208,0.0004006646922789514,-0.193603053689003,0.19440440833568573,0.018630940467119217,-0.17525461316108704,0.21251653134822845
1214,R00 Abnormalities of heart beat,-0.022917168214917183,-0.2036273181438446,0.15779303014278412,-0.008216538466513157,-0.18751561641693115,0.17108257114887238,-0.09953852742910385,-0.2769538462162018,0.07787684351205826,-0.029590899124741554,-0.2097150832414627,0.15053331851959229,-0.05115220695734024,-0.23342424631118774,0.13111987709999084,-0.11322392523288727,-0.2871723473072052,0.060724541544914246,0.0069473134353756905,-0.17124174535274506,0.18513640761375427,-0.039602916687726974,-0.2048112452030182,0.12560544908046722,0.004472201690077782,-0.1751505732536316,0.18409502506256104,0.0039022937417030334,-0.17439186573028564,0.1821964979171753,-0.08019574731588364,-0.2636868953704834,0.10329543799161911,-0.06631127744913101,-0.2373657524585724,0.10474323481321335,0.007584633771330118,-0.17268462479114532,0.18785393238067627,0.01027221605181694,-0.16752105951309204,0.1880655288696289,-0.0031988373957574368,-0.18012426793575287,0.1737266331911087,-0.03722556680440903,-0.2186412215232849,0.14419013261795044,0.007084304001182318,-0.17389187216758728,0.18806053698062897,0.04836016148328781,-0.12985998392105103,0.22658035159111023,0.056087881326675415,-0.1258631944656372,0.23803900182247162,0.011328140273690224,-0.16931892931461334,0.19197526574134827,0.049811992794275284,-0.13822783529758453,0.23785187304019928,-0.1545347422361374,-0.34005656838417053,0.030987128615379333
1215,R01 Cardiac murmurs and other cardiac sounds,0.008050049655139446,-0.18068557977676392,0.19678571820259094,0.008380875922739506,-0.18066658079624176,0.1974283903837204,-0.02232442982494831,-0.21246802806854248,0.16781921684741974,-0.007491320371627808,-0.1966594010591507,0.18167681992053986,0.0007554852054454386,-0.18828535079956055,0.18979637324810028,-0.005766766611486673,-0.19311702251434326,0.18158353865146637,0.014682648703455925,-0.17421354353427887,0.2035788744688034,0.03164154663681984,-0.15698111057281494,0.2202642560005188,0.0035996106453239918,-0.18543224036693573,0.19263151288032532,-0.007229367736726999,-0.1958710104227066,0.18141232430934906,-0.007843825034797192,-0.19665925204753876,0.1809716522693634,0.03299731761217117,-0.15531927347183228,0.2213139533996582,-0.0026296258438378572,-0.1916017234325409,0.1863425076007843,0.0242159441113472,-0.16540810465812683,0.2138400673866272,-0.01783747784793377,-0.20696695148944855,0.1712920367717743,-0.007375210989266634,-0.1962769627571106,0.18152658641338348,0.008178289979696274,-0.18066337704658508,0.1970200091600418,0.0033508706837892532,-0.185593843460083,0.1922956258058548,0.0013479070039466023,-0.18757745623588562,0.19027332961559296,-0.0028372551314532757,-0.19174963235855103,0.1860751509666443,-0.0001854351576184854,-0.197129026055336,0.1967582106590271,-0.004252937622368336,-0.20120325684547424,0.1926974207162857
1216,"R02 Gangrene, not elsewhere classified",0.006454716436564922,-0.1847284585237503,0.19763796031475067,-0.005369439255446196,-0.19613014161586761,0.18539130687713623,-0.016648925840854645,-0.2088295817375183,0.1755317747592926,0.01600569300353527,-0.17512936890125275,0.20714083313941956,0.0006844282615929842,-0.1897404044866562,0.191109299659729,0.060745421797037125,-0.13148564100265503,0.25297653675079346,-0.013699708506464958,-0.20458145439624786,0.17718207836151123,-0.026506617665290833,-0.21778884530067444,0.16477565467357635,0.012902515009045601,-0.17860427498817444,0.20440936088562012,-0.003938247449696064,-0.19506271183490753,0.18718627095222473,-0.010658105835318565,-0.20187175273895264,0.18055559694766998,0.00374090438708663,-0.1866513192653656,0.1941332072019577,-0.003049154533073306,-0.19441308081150055,0.18831482529640198,0.018682273104786873,-0.1732110232114792,0.2105756253004074,-0.00525423139333725,-0.19689136743545532,0.1863829791545868,0.010017585009336472,-0.18155962228775024,0.20159485936164856,0.005159829277545214,-0.18642622232437134,0.19674590229988098,-0.005225637461990118,-0.19658109545707703,0.1861298531293869,-0.003772314637899399,-0.19526858627796173,0.1877240091562271,-0.0009690581355243921,-0.19232475757598877,0.19038669764995575,0.01899995096027851,-0.1805320531129837,0.218531996011734,0.12164796143770218,-0.07695934921503067,0.320255309343338
1217,"R03 Abnormal blood-pressure reading, without diagnosis",-9.032920934259892e-05,-0.1934322565793991,0.1932516247034073,0.001177308731712401,-0.19204820692539215,0.19440288841724396,0.009652737528085709,-0.18306636810302734,0.20237186551094055,-0.0012001122813671827,-0.19443601369857788,0.19203583896160126,0.007269561756402254,-0.18623727560043335,0.20077644288539886,-0.02001314051449299,-0.21323063969612122,0.17320440709590912,-0.0015945321647450328,-0.1945635825395584,0.19137455523014069,-0.0013243018183857203,-0.19438515603542328,0.19173663854599,0.006712652742862701,-0.18636462092399597,0.19978997111320496,-9.163085633190349e-05,-0.19331370294094086,0.1931305080652237,-0.0009371173218823969,-0.19430626928806305,0.19243209064006805,0.008492644876241684,-0.18455278873443604,0.20153813064098358,0.007177420891821384,-0.18608036637306213,0.20043528079986572,-0.0011096607195213437,-0.19453996419906616,0.19232068955898285,-0.0037706801667809486,-0.1970241367816925,0.18948282301425934,-0.0003455621190369129,-0.19317951798439026,0.19248847663402557,-0.0021015203092247248,-0.1954878717660904,0.19128486514091492,0.005652719642966986,-0.1875964254140854,0.1989019215106964,0.0029778392054140568,-0.19028396904468536,0.1962396800518036,0.003498685546219349,-0.18961893022060394,0.19661635160446167,0.004095083102583885,-0.19737441837787628,0.20556461811065674,0.005763757508248091,-0.19562703371047974,0.20715460181236267
1218,R04 Haemorrhage from respiratory passages,0.1345718950033188,-0.0463174432516098,0.31546127796173096,0.01849834993481636,-0.1538199782371521,0.190816730260849,0.07445824891328812,-0.06757659465074539,0.2164931297302246,0.10798125714063644,-0.0713464543223381,0.28730902075767517,0.06122596934437752,-0.1093059778213501,0.23175795376300812,0.2033030241727829,0.049226388335227966,0.3573797047138214,-0.012660088948905468,-0.1824101209640503,0.1570899933576584,0.04353160783648491,-0.11747369170188904,0.20453695952892303,0.05740676075220108,-0.1210394874215126,0.23585304617881775,-0.017293253913521767,-0.19180718064308167,0.157220721244812,-0.01968257874250412,-0.19416168332099915,0.1547965705394745,0.09381834417581558,-0.04959163814783096,0.2372283637523651,-0.024050019681453705,-0.20159858465194702,0.1534985899925232,0.02157660759985447,-0.1499236673116684,0.193076953291893,0.015763429924845695,-0.151929572224617,0.18345648050308228,0.06835566461086273,-0.1088293045759201,0.24554067850112915,-0.008517377078533173,-0.18531224131584167,0.1682775318622589,0.02038612961769104,-0.14990177750587463,0.1906740963459015,-0.022100625559687614,-0.19745983183383942,0.15325860679149628,0.09956590086221695,-0.08310578018426895,0.28223761916160583,0.08256544172763824,-0.10084162652492523,0.2659725546836853,0.13587015867233276,-0.0387873649597168,0.3105277121067047
1219,R05 Cough,-0.05550859868526459,-0.24156859517097473,0.13055144250392914,-0.051804691553115845,-0.2382964789867401,0.1346871703863144,-0.03975255787372589,-0.207029327750206,0.1275242567062378,-0.009800856001675129,-0.19462308287620544,0.1750214397907257,0.04930643364787102,-0.13391296565532684,0.23252588510513306,-0.15211932361125946,-0.3377992510795593,0.03356066346168518,0.043325819075107574,-0.139805406332016,0.22645708918571472,0.12523368000984192,-0.04935091733932495,0.29981833696365356,-0.024987002834677696,-0.21031133830547333,0.1603373885154724,0.01002472173422575,-0.1716904640197754,0.19173996150493622,-0.02369009144604206,-0.208378866314888,0.16099873185157776,0.1167524978518486,-0.056799642741680145,0.29030469059944153,-0.014340098947286606,-0.2009691447019577,0.17228899896144867,0.009957917034626007,-0.1717585027217865,0.1916743814945221,-0.027505235746502876,-0.2066819965839386,0.15167157351970673,-0.01070748083293438,-0.1952192783355713,0.1738043576478958,0.004130471497774124,-0.18161246180534363,0.18987345695495605,0.01725437119603157,-0.1638304889202118,0.1983392834663391,-0.0013091019354760647,-0.18672491610050201,0.1841067671775818,-0.0026316181756556034,-0.18904754519462585,0.1837843656539917,0.1584593951702118,-0.03541316092014313,0.3523319959640503,-0.30826154351234436,-0.5006662011146545,-0.11585685610771179
1220,R06 Abnormalities of breathing,-0.002702533034607768,-0.18598772585391998,0.1805827021598816,-0.016394861042499542,-0.20208537578582764,0.16929569840431213,-0.06474214792251587,-0.2262180745601654,0.09673382341861725,0.01615428738296032,-0.168204203248024,0.2005128264427185,-0.030604945495724678,-0.21271085739135742,0.15150102972984314,-0.03209245204925537,-0.1838967651128769,0.11971190571784973,-0.00798864010721445,-0.18652167916297913,0.17054443061351776,0.004863863345235586,-0.1438896805047989,0.15361742675304413,-0.004919910337775946,-0.1918174773454666,0.18197768926620483,-0.04433293640613556,-0.23012970387935638,0.14146389067173004,0.02681146003305912,-0.15677765011787415,0.21040064096450806,0.05160073935985565,-0.10468517243862152,0.2078866809606552,-0.005954270716756582,-0.19444234669208527,0.182533860206604,-0.01118752546608448,-0.19195319712162018,0.1695781946182251,-0.020343273878097534,-0.20199665427207947,0.16131015121936798,-0.014469670131802559,-0.20074988901615143,0.1718105971813202,0.09547509253025055,-0.0992538332939148,0.29020410776138306,0.0624125599861145,-0.11941532790660858,0.24424049258232117,-0.007036459632217884,-0.19424447417259216,0.18017162382602692,-0.07786746323108673,-0.27125823497772217,0.11552338302135468,0.01572459563612938,-0.1797998547554016,0.21124909818172455,-0.08033908903598785,-0.26763033866882324,0.1069522351026535
1221,R07 Pain in throat and chest,-0.0782160758972168,-0.26013845205307007,0.10370633006095886,-0.044335559010505676,-0.22278620302677155,0.13411511480808258,-0.037836890667676926,-0.18919071555137634,0.11351697146892548,0.014643419533967972,-0.16428017616271973,0.19356706738471985,-0.04055219516158104,-0.2186555415391922,0.1375511884689331,-0.03167828172445297,-0.1808125078678131,0.11745599657297134,0.03297575190663338,-0.13970448076725006,0.2056560218334198,-0.014554369263350964,-0.17043213546276093,0.14132343232631683,-0.01940750889480114,-0.20283086597919464,0.16401588916778564,-0.009035330265760422,-0.18878351151943207,0.1707129031419754,-0.04597598314285278,-0.22949518263339996,0.13754326105117798,0.015946781262755394,-0.13870762288570404,0.17060121893882751,-0.01496701780706644,-0.19760924577713013,0.16767524182796478,-0.002549020340666175,-0.17736099660396576,0.1722629964351654,-0.10519059002399445,-0.28763437271118164,0.07725323736667633,0.012226740829646587,-0.16687431931495667,0.19132785499095917,0.01917531155049801,-0.16420984268188477,0.20256051421165466,-0.023461023345589638,-0.20075343549251556,0.15383140742778778,0.023243868723511696,-0.15711547434329987,0.20360325276851654,0.002505933865904808,-0.17941978573799133,0.18443168699741364,0.041311319917440414,-0.14782772958278656,0.23045045137405396,-0.2693505585193634,-0.4532109498977661,-0.08549009263515472
